# task_id,arrival_time,scheduled_time,number_of_operations,id_machine,deadline,end_time,memory,power
861,0,275.148,9.7253e+08,CPU7_147,276,396.714,2648,146
40254,0,275.173,7.18735e+08,CPU7_470,276,365.015,2185,146
8706,0,275.175,1.44639e+09,CPU5_1469,276,435.886,1345,102
17479,0,275.274,1.76465e+09,CPU5_802,276,471.346,2819,102
3330,0,275.349,7.45695e+08,CPU7_52,276,368.56,3197,146
13095,0,275.383,1.42988e+09,CPU4_978,276,1677.23,1851,130
49138,0,275.409,1.74535e+09,CPU7_1031,276,493.577,2071,146
21190,0,275.432,1.32873e+09,CPU6_2252,276,1461.8,1418,122
17476,0,275.54,3.45619e+08,CPU7_1145,276,318.743,1013,146
29342,0,275.545,1.27793e+09,CPU5_1145,276,417.538,2975,102
48497,0,275.56,1.02946e+09,CPU2_126,276,389.944,1423,50
43112,0,275.638,1.49055e+09,CPU2_2,276,441.255,1160,50
41243,0,46.0736,1.72391e+09,SW5_27,276,47.3997,503,7
43845,0,275.638,1.77098e+09,CPU5_1895,276,472.413,2581,102
16290,0,18.975,1.3729e+09,SW7_15,276,20.0733,6,15
10671,0,275.64,2.72834e+08,CPU5_1124,276,305.955,1617,102
2745,0,275.681,6.64618e+08,CPU7_1164,276,358.759,2365,146
31556,0,275.701,1.99686e+09,CPU5_824,276,497.575,1439,102
48595,0,275.704,1.17318e+09,CPU6_98,276,1323.19,1180,122
1970,0,275.727,1.60437e+08,CPU2_324,276,293.554,2817,50
22684,0,18.9852,1.70875e+09,SW7_35,276,20.3522,75,15
41690,0,275.729,8.49321e+08,CPU5_849,276,370.098,1828,102
14884,0,275.789,1.16816e+09,CPU7_57,276,421.809,2810,146
2106,0,275.806,1.83543e+09,CPU5_1315,276,479.743,1028,102
41547,0,275.822,1.58577e+09,CPU5_417,276,452.019,1884,102
42123,0,275.89,3.4246e+08,CPU6_1864,276,581.658,1125,122
42050,0,46.0876,1.79332e+09,SW6_32,276,47.8806,767,13
5800,0,46.0954,1.31577e+09,SW3_8,276,47.1919,683,16
37287,0,275.895,8.326e+08,CPU5_38,276,368.406,1082,102
37722,0,275.903,8.06744e+08,CPU2_664,276,365.541,1590,50
13723,0,275.943,1.88243e+09,CPU4_726,276,2121.46,1905,130
33515,0,275.957,1.11133e+09,CPU5_248,276,399.438,1347,102
43176,0,275.984,1.33695e+09,CPU5_1508,276,424.534,1507,102
35293,0,0,1.55202e+09,PastDeadline,276,null,1348,null
12746,0,46.1005,9.73404e+08,SW4_22,276,46.9696,617,5
14965,0,46.1094,8.31343e+08,SW4_24,276,46.8517,569,5
6715,0,46.0816,7.29767e+06,SW2_8,276,46.0882,250,4
44395,0,0,1.36166e+09,PastDeadline,276,null,2312,null
3582,0,0,1.4613e+09,PastDeadline,276,null,2018,null
24838,0,0,1.00051e+09,PastDeadline,276,null,2010,null
9492,0,0,3.96389e+08,PastDeadline,276,null,1020,null
45335,0,0,1.46681e+09,PastDeadline,276,null,3174,null
23243,0,46.0882,1.79825e+09,SW2_8,276,47.723,484,4
6570,0,46.1126,9.38812e+08,SW3_17,276,46.8949,757,16
37338,0,19.0478,6.46176e+08,SW7_0,276,19.5647,77,15
34930,0,46.1201,4.60698e+08,SW5_32,276,46.4745,518,7
19746,0,0,1.95423e+07,PastDeadline,276,null,1061,null
47489,0,46.1367,1.00964e+09,SW3_26,276,46.9781,769,16
31921,0,46.1561,4.7542e+08,SW4_20,276,46.5806,963,5
13331,0,0,1.84411e+09,PastDeadline,276,null,2105,null
33238,0,19.0483,1.60623e+09,SW7_21,276,20.3333,69,15
49977,0,46.0947,1.87844e+09,SW2_10,276,47.8024,231,4
37802,0,0,1.96357e+09,PastDeadline,276,null,1941,null
48682,0,0,3.37404e+07,PastDeadline,276,null,1168,null
16213,0,46.1424,1.05051e+09,SW5_44,276,46.9505,381,7
34607,0,0,2.0813e+09,PastDeadline,276,null,1167,null
19528,0,0,6.15628e+08,PastDeadline,276,null,1904,null
24918,0,0,1.87266e+09,PastDeadline,276,null,1391,null
48013,0,0,3.47152e+08,PastDeadline,276,null,2633,null
46058,0,0,1.74008e+09,PastDeadline,276,null,1091,null
31303,0,46.1439,1.08295e+09,SW6_27,276,47.2266,509,13
42348,0,46.1449,2.13155e+09,SW5_41,276,47.7846,531,7
47807,0,0,1.86255e+09,PastDeadline,276,null,1141,null
21017,0,0,1.30424e+09,PastDeadline,276,null,3190,null
2372,0,0,1.87502e+09,PastDeadline,276,null,1253,null
30076,0,0,1.30958e+09,PastDeadline,276,null,1984,null
32860,0,0,1.17286e+09,PastDeadline,276,null,1582,null
5903,0,0,1.28687e+09,PastDeadline,276,null,2343,null
33973,0,0,2.00701e+09,PastDeadline,276,null,1491,null
2374,0,0,3.73548e+08,PastDeadline,276,null,1983,null
28524,0,46.1545,1.22207e+09,SW5_28,276,47.0946,243,7
37743,0,0,8.29119e+08,PastDeadline,276,null,3153,null
8688,0,0,1.58272e+09,PastDeadline,276,null,1036,null
17910,0,0,4.61539e+08,PastDeadline,276,null,2970,null
26133,0,0,1.81099e+09,PastDeadline,276,null,1549,null
25048,0,46.1574,1.40319e+09,SW4_12,276,47.4102,513,5
9374,0,0,1.20753e+09,PastDeadline,276,null,1156,null
29281,0,0,1.20394e+09,PastDeadline,276,null,2069,null
33720,0,19.0541,3.05644e+08,SW7_36,276,19.2986,22,15
36259,0,0,1.23619e+09,PastDeadline,276,null,2043,null
23215,0,46.1586,9.63571e+08,SW6_51,276,47.1219,727,13
29943,0,0,2.09331e+08,PastDeadline,276,null,2985,null
28040,0,0,1.4004e+09,PastDeadline,276,null,2420,null
37322,0,46.1644,1.21768e+09,SW5_26,276,47.1011,574,7
20476,0,46.1661,9.53819e+08,SW6_25,276,47.1197,885,13
1633,0,0,1.19316e+09,PastDeadline,276,null,3154,null
34756,0,46.1668,4.25409e+08,SW6_7,276,46.5922,651,13
16433,0,0,9.72865e+08,PastDeadline,276,null,1624,null
40864,0,46.2166,2.48015e+08,SW4_16,276,46.4381,984,5
21863,0,46.1625,1.27008e+09,SW2_2,276,47.3171,198,4
48479,0,0,3.32907e+08,PastDeadline,276,null,1666,null
46422,0,0,1.68554e+09,PastDeadline,276,null,1330,null
40904,0,0,8.61565e+07,PastDeadline,276,null,1619,null
44496,0,0,1.56348e+09,PastDeadline,276,null,2768,null
47843,0,46.1702,1.51339e+09,SW6_0,276,47.6833,216,13
23125,0,0,1.52452e+09,PastDeadline,276,null,1381,null
9961,0,46.1724,1.99624e+08,SW5_16,276,46.326,594,7
24019,0,19.0592,7.78635e+08,SW7_10,276,19.6821,76,15
26428,0,46.2034,2.12497e+09,SW6_10,276,48.3279,716,13
31503,0,0,1.71394e+09,PastDeadline,276,null,2320,null
9702,0,46.2039,2.72451e+08,SW3_4,276,46.431,719,16
47997,0,46.2124,1.77743e+08,SW6_30,276,46.3901,711,13
42522,0,0,6.1657e+08,PastDeadline,276,null,2810,null
17047,0,0,1.177e+09,PastDeadline,276,null,2324,null
40269,0,0,2.1256e+09,PastDeadline,276,null,3173,null
22031,0,0,6.83788e+06,PastDeadline,276,null,2603,null
8379,0,0,1.4058e+09,PastDeadline,276,null,1197,null
49521,0,0,1.30453e+09,PastDeadline,276,null,1616,null
46111,0,46.2569,3.95101e+08,SW4_2,276,46.6096,995,5
6880,0,0,1.83211e+09,PastDeadline,276,null,3188,null
19403,0,0,6.01127e+08,PastDeadline,276,null,2968,null
409,0,19.0692,3.15388e+08,SW7_24,276,19.3215,80,15
490,0,46.218,2.0556e+09,SW3_15,276,47.931,773,16
21301,0,0,1.82077e+09,PastDeadline,276,null,1079,null
41494,0,46.177,1.99992e+09,SW5_18,276,47.7154,139,7
21500,0,46.2223,4.30224e+08,SW6_18,276,46.6524,718,13
8527,0,0,1.80153e+09,PastDeadline,276,null,1271,null
45812,0,0,1.58408e+08,PastDeadline,276,null,2671,null
30724,0,46.1886,5.42091e+08,SW5_6,276,46.6056,562,7
28560,0,0,7.34563e+08,PastDeadline,276,null,2532,null
45080,0,0,1.49643e+09,PastDeadline,276,null,3077,null
10796,0,0,8.7793e+08,PastDeadline,276,null,2070,null
37998,0,0,1.95672e+09,PastDeadline,276,null,2824,null
7494,0,46.2244,2.02649e+08,SW6_34,276,46.427,260,13
18917,0,0,6.10019e+08,PastDeadline,276,null,1702,null
11684,0,46.3041,6.20743e+08,SW4_7,276,46.8583,918,5
5564,0,0,1.99889e+09,PastDeadline,276,null,2599,null
15907,0,0,6.78523e+08,PastDeadline,276,null,2721,null
35107,0,46.248,1.32533e+08,SW6_44,276,46.3805,817,13
30443,0,0,1.18895e+09,PastDeadline,276,null,1694,null
49863,0,0,1.20111e+09,PastDeadline,276,null,1584,null
26289,0,0,1.55872e+08,PastDeadline,276,null,2123,null
38620,0,46.249,6.95081e+07,SW6_37,276,46.3185,855,13
19675,0,0,1.76533e+09,PastDeadline,276,null,2166,null
23697,0,0,7.90114e+08,PastDeadline,276,null,2088,null
44833,0,46.2607,1.58945e+09,SW5_47,276,47.4833,314,7
12903,0,0,5.18666e+08,PastDeadline,276,null,2744,null
35187,0,0,9.08756e+08,PastDeadline,276,null,1175,null
7954,0,0,1.64902e+09,PastDeadline,276,null,1473,null
24018,0,0,4.5965e+08,PastDeadline,276,null,1899,null
28612,0,46.2681,1.51215e+08,SW3_2,276,46.3941,290,16
20356,0,0,5.88165e+08,PastDeadline,276,null,2961,null
44490,0,0,2.89755e+08,PastDeadline,276,null,1889,null
11279,0,46.2683,6.90504e+08,SW5_30,276,46.7995,513,7
39959,0,0,1.05701e+08,PastDeadline,276,null,1412,null
3670,0,0,1.19387e+09,PastDeadline,276,null,1303,null
40089,0,0,1.68493e+09,PastDeadline,276,null,1363,null
16161,0,46.2783,8.88688e+08,SW3_23,276,47.0188,305,16
16453,0,0,3.18011e+08,PastDeadline,276,null,2227,null
15702,0,276.016,8.46946e+08,CPU5_1871,277,370.121,2058,102
10651,0,276.037,8.93572e+08,CPU7_990,277,387.733,1224,146
20347,0,46.2823,7.93314e+08,SW3_16,277,46.9434,327,16
35004,0,46.3661,2.69199e+08,SW4_30,277,46.6065,913,5
12292,0,46.2972,7.38685e+08,SW6_52,277,47.0358,457,13
49611,0,276.105,1.90569e+09,CPU5_664,277,487.849,2181,102
14629,0,46.4381,1.38098e+09,SW4_16,277,47.6711,994,5
26588,0,46.3016,1.1229e+09,SW6_12,277,47.4243,447,13
33915,0,276.14,2.03253e+09,CPU5_59,277,501.977,2179,102
39185,0,276.171,6.8407e+07,CPU3_700,277,343.901,1611,98
41958,0,276.298,7.04464e+08,CPU7_664,277,364.356,1399,146
26539,0,46.3025,8.3082e+08,SW3_24,277,46.9949,240,16
10909,0,276.346,5.52783e+08,CPU7_1305,277,345.443,2930,146
6569,0,276.349,9.06931e+08,CPU5_1118,277,377.119,2589,102
14116,0,276.395,2.08675e+09,CPU5_1213,277,508.256,3040,102
4486,0,276.406,1.85334e+09,CPU5_831,277,482.333,1186,102
34471,0,46.3082,9.76572e+07,SW5_24,277,46.3833,446,7
29361,0,276.409,2.07461e+09,CPU5_704,277,506.921,1961,102
39798,0,276.46,3.88603e+08,CPU5_126,277,319.638,1547,102
46535,0,276.47,1.22574e+09,CPU2_697,277,412.663,2242,50
24013,0,276.482,1.40712e+09,CPU7_623,277,452.372,3043,146
32917,0,276.488,6.53388e+08,CPU5_83,277,349.087,2984,102
9613,0,276.497,9.8385e+08,CPU5_140,277,385.813,1987,102
11229,0,46.3092,1.1625e+09,SW3_21,277,47.278,357,16
23156,0,46.3145,1.30547e+09,SW3_5,277,47.4024,783,16
10634,0,276.515,9.94839e+08,CPU5_307,277,387.053,2289,102
19514,0,276.54,7.54927e+08,CPU5_535,277,360.421,2074,102
11327,0,276.635,2.07829e+09,CPU4_1140,277,2314.17,1855,130
20684,0,276.661,7.26728e+07,CPU5_371,277,284.736,1147,102
15055,0,276.68,1.51591e+09,CPU7_101,277,466.168,1472,146
30481,0,276.685,7.90547e+08,CPU5_1533,277,364.523,2727,102
44814,0,46.3185,6.84517e+08,SW6_37,277,47.0029,156,13
49703,0,276.723,1.48932e+08,CPU2_530,277,293.271,2727,50
5666,0,276.746,2.08622e+09,CPU7_649,277,537.524,2528,146
37906,0,46.4561,1.41289e+09,SW4_6,277,47.7176,962,5
31085,0,276.757,9.21541e+08,CPU2_605,277,379.151,1984,50
48135,0,46.3206,1.30091e+09,SW6_31,277,47.6212,454,13
9459,0,19.0934,1.38067e+09,SW7_1,277,20.1979,78,15
43894,0,46.326,1.79133e+09,SW5_16,277,47.7039,680,7
22293,0,276.919,8.17701e+08,CPU7_96,277,379.132,1309,146
19430,0,276.948,1.04415e+09,CPU7_2,277,407.466,1373,146
35919,0,46.4759,1.80814e+09,SW4_10,277,48.0903,965,5
39637,0,276.962,1.86003e+09,CPU2_603,277,483.631,2018,50
46211,0,0,6.55598e+08,PastDeadline,277,null,2115,null
28315,0,0,2.09395e+09,PastDeadline,277,null,1780,null
553,0,0,1.98679e+09,PastDeadline,277,null,2605,null
33684,0,0,2.08977e+09,PastDeadline,277,null,1574,null
35281,0,46.4842,3.37111e+08,SW4_5,277,46.7852,941,5
4831,0,0,2.09187e+09,PastDeadline,277,null,1066,null
47730,0,0,1.01951e+09,PastDeadline,277,null,1477,null
342,0,0,1.71497e+09,PastDeadline,277,null,1782,null
13655,0,0,9.66864e+08,PastDeadline,277,null,2653,null
42541,0,19.0738,1.27215e+09,SW1_6,277,20.346,29,10
13727,0,0,6.14301e+08,PastDeadline,277,null,1109,null
6369,0,46.3488,1.5687e+09,SW3_19,277,47.6561,627,16
49481,0,19.0995,1.79296e+09,SW7_22,277,20.5338,90,15
2101,0,46.3805,5.74943e+08,SW6_44,277,46.9554,306,13
27419,0,0,2.1062e+09,PastDeadline,277,null,3164,null
40131,0,46.3833,1.81032e+09,SW5_24,277,47.7759,634,7
17170,0,46.3868,1.85338e+09,SW5_1,277,47.8125,510,7
17517,0,0,2.62385e+08,PastDeadline,277,null,2595,null
39619,0,0,1.35675e+09,PastDeadline,277,null,2444,null
7471,0,0,3.18096e+08,PastDeadline,277,null,2932,null
46014,0,0,1.49058e+09,PastDeadline,277,null,2195,null
42359,0,0,1.73892e+09,PastDeadline,277,null,3016,null
41042,0,0,1.95151e+09,PastDeadline,277,null,2257,null
32247,0,0,1.86096e+09,PastDeadline,277,null,1149,null
31910,0,0,7.29954e+07,PastDeadline,277,null,1333,null
7140,0,0,1.80408e+09,PastDeadline,277,null,1917,null
49760,0,0,1.93675e+09,PastDeadline,277,null,2659,null
18969,0,0,1.88741e+09,PastDeadline,277,null,2616,null
4311,0,0,1.26524e+09,PastDeadline,277,null,2326,null
37325,0,0,1.76725e+09,PastDeadline,277,null,2173,null
4937,0,0,1.28722e+09,PastDeadline,277,null,1280,null
3523,0,0,1.46655e+09,PastDeadline,277,null,1283,null
21018,0,0,1.84343e+08,PastDeadline,277,null,1371,null
5717,0,0,2.91944e+08,PastDeadline,277,null,2904,null
7049,0,0,1.55531e+08,PastDeadline,277,null,2246,null
42540,0,46.3876,1.72027e+09,SW6_33,277,48.1074,874,13
33045,0,46.3862,7.01318e+08,SW2_6,277,47.0237,232,4
12709,0,46.3901,1.59178e+09,SW6_30,277,47.9815,341,13
46758,0,0,1.51789e+09,PastDeadline,277,null,1262,null
17438,0,0,7.60681e+08,PastDeadline,277,null,1525,null
1842,0,0,9.1665e+08,PastDeadline,277,null,3084,null
47226,0,19.1335,1.81948e+09,SW7_7,277,20.5891,88,15
11573,0,0,1.1459e+09,PastDeadline,277,null,3123,null
16275,0,0,1.60596e+09,PastDeadline,277,null,1751,null
10981,0,0,7.52057e+08,PastDeadline,277,null,1918,null
47196,0,46.3941,9.86081e+08,SW3_2,277,47.2158,390,16
46057,0,46.4063,2.00806e+08,SW6_56,277,46.607,860,13
43538,0,0,1.21772e+09,PastDeadline,277,null,2127,null
32141,0,0,1.53092e+09,PastDeadline,277,null,2275,null
42651,0,0,1.75677e+09,PastDeadline,277,null,2384,null
34746,0,46.5025,7.48919e+08,SW4_0,277,47.1712,934,5
32938,0,0,1.98209e+09,PastDeadline,277,null,1517,null
47135,0,46.4019,9.57587e+08,SW3_12,277,47.1999,156,16
38910,0,0,7.00367e+08,PastDeadline,277,null,1326,null
21907,0,0,5.81062e+08,PastDeadline,277,null,1113,null
27464,0,0,2.0481e+09,PastDeadline,277,null,1070,null
28863,0,0,1.70612e+09,PastDeadline,277,null,2084,null
13318,0,0,9.37712e+08,PastDeadline,277,null,2357,null
21737,0,0,6.60649e+08,PastDeadline,277,null,2724,null
46864,0,46.4209,5.75798e+08,SW3_1,277,46.9007,439,16
14489,0,0,1.41988e+09,PastDeadline,277,null,2389,null
8718,0,0,1.27061e+08,PastDeadline,277,null,2779,null
3367,0,0,1.21762e+09,PastDeadline,277,null,1695,null
21906,0,0,1.0096e+09,PastDeadline,277,null,1365,null
22941,0,46.427,1.99799e+09,SW6_34,277,48.4245,306,13
38323,0,0,5.97549e+08,PastDeadline,277,null,1206,null
37261,0,0,9.29498e+08,PastDeadline,277,null,2721,null
45190,0,0,2.0047e+09,PastDeadline,277,null,1502,null
39955,0,0,1.33347e+09,PastDeadline,277,null,2879,null
21016,0,0,5.44799e+08,PastDeadline,277,null,2485,null
37177,0,0,5.37395e+08,PastDeadline,277,null,1271,null
35327,0,0,1.90234e+08,PastDeadline,277,null,1416,null
12357,0,0,2.12974e+08,PastDeadline,277,null,3007,null
18757,0,19.1968,1.18799e+09,SW7_14,277,20.1472,74,15
46741,0,46.428,4.23453e+08,SW6_49,277,46.8514,422,13
27220,0,0,8.18988e+08,PastDeadline,277,null,2260,null
1368,0,0,1.70102e+09,PastDeadline,277,null,1731,null
9681,0,0,1.5762e+09,PastDeadline,277,null,1352,null
33218,0,0,1.25743e+09,PastDeadline,277,null,1707,null
9001,0,19.1106,7.0027e+08,SW1_3,277,19.8108,40,10
46831,0,0,4.04191e+08,PastDeadline,277,null,2494,null
21076,0,0,4.11086e+08,PastDeadline,277,null,1211,null
45112,0,0,1.70381e+09,PastDeadline,277,null,1359,null
39031,0,0,9.75165e+08,PastDeadline,277,null,2772,null
19107,0,0,9.50818e+08,PastDeadline,277,null,2320,null
44646,0,0,1.54942e+09,PastDeadline,277,null,1227,null
34269,0,0,5.76446e+06,PastDeadline,277,null,1776,null
30730,0,0,6.18598e+08,PastDeadline,277,null,1392,null
42890,0,0,1.13719e+09,PastDeadline,277,null,1781,null
27664,0,0,3.7712e+08,PastDeadline,277,null,1209,null
25138,0,46.431,4.48334e+08,SW3_4,277,46.8046,479,16
42006,0,0,4.84689e+08,PastDeadline,277,null,1360,null
3482,0,46.508,1.58438e+09,SW4_25,277,47.9226,924,5
23400,0,0,2.12413e+09,PastDeadline,277,null,2596,null
43962,0,0,1.72497e+09,PastDeadline,277,null,3136,null
40861,0,0,2.5758e+08,PastDeadline,277,null,1777,null
5816,0,0,1.02679e+09,PastDeadline,277,null,2618,null
21603,0,46.4372,8.81164e+06,SW3_28,277,46.4446,467,16
18617,0,19.2375,6.98469e+08,SW7_6,277,19.7963,92,15
32072,0,46.453,1.46651e+09,SW6_58,277,47.9192,863,13
27264,0,0,5.19584e+08,PastDeadline,277,null,1109,null
35664,0,46.4419,2.1194e+09,SW3_0,277,48.208,700,16
45703,0,0,1.36228e+09,PastDeadline,277,null,1921,null
24501,0,46.4446,1.31068e+09,SW3_28,277,47.5368,776,16
24010,0,0,3.93929e+08,PastDeadline,277,null,1869,null
44267,0,0,1.21722e+09,PastDeadline,277,null,2267,null
42498,0,0,9.78819e+08,PastDeadline,277,null,1554,null
2910,0,46.4436,4.02613e+08,SW5_43,277,46.7533,307,7
11778,0,0,4.4224e+08,PastDeadline,277,null,2212,null
47060,0,0,1.8323e+09,PastDeadline,277,null,3118,null
2777,0,19.2543,1.6749e+09,SW7_32,277,20.5942,83,15
43574,0,0,2.10227e+09,PastDeadline,277,null,1710,null
45823,0,0,5.96812e+08,PastDeadline,277,null,1370,null
25514,0,0,2.20741e+08,PastDeadline,277,null,2658,null
44836,0,0,2.48645e+08,PastDeadline,277,null,1985,null
36327,0,0,2.03341e+09,PastDeadline,277,null,2280,null
4212,0,0,8.25823e+07,PastDeadline,277,null,1009,null
42472,0,0,4.03389e+08,PastDeadline,277,null,1499,null
40163,0,0,1.80107e+09,PastDeadline,277,null,3137,null
31997,0,0,1.08984e+09,PastDeadline,277,null,1161,null
38312,0,46.4633,6.54543e+08,SW3_13,277,47.0087,742,16
18955,0,0,1.47534e+09,PastDeadline,277,null,1074,null
4914,0,46.4492,9.79966e+08,SW5_36,277,47.2031,435,7
28227,0,0,1.8209e+09,PastDeadline,277,null,1983,null
34851,0,0,1.03849e+09,PastDeadline,277,null,1243,null
32260,0,0,1.49629e+09,PastDeadline,277,null,2761,null
5090,0,0,1.04866e+09,PastDeadline,277,null,3158,null
44192,0,277.003,3.82014e+07,CPU7_240,278,281.779,2734,146
34390,0,277.025,1.41322e+09,CPU7_131,278,453.677,2414,146
28857,0,46.4615,1.44331e+09,SW5_7,278,47.5717,524,7
34104,0,46.4821,1.90913e+09,SW6_19,278,48.3909,800,13
42098,0,277.044,4.36178e+08,CPU6_2375,278,666.489,1169,122
47227,0,46.4745,7.12915e+08,SW5_32,278,47.0229,445,7
48883,0,46.5061,1.9461e+09,SW6_23,278,48.4517,792,13
22314,0,277.045,1.59334e+09,CPU5_848,278,454.083,2532,102
2902,0,46.4754,2.87117e+08,SW5_10,278,46.6963,557,7
49655,0,277.084,7.14875e+08,CPU7_884,278,366.443,1230,146
30257,0,277.157,1.52216e+09,CPU5_331,278,446.286,3186,102
12021,0,19.2737,3.2434e+08,SW7_16,278,19.5332,70,15
27437,0,46.5155,1.20671e+09,SW4_14,278,47.5929,855,5
24345,0,277.18,1.7119e+09,CPU7_156,278,491.167,1490,146
42580,0,277.189,1.73799e+09,CPU5_1920,278,470.299,2714,102
13734,0,277.213,1.14144e+09,CPU7_1286,278,419.893,2753,146
11604,0,46.4984,9.88868e+07,SW5_20,278,46.5744,131,7
43511,0,46.5112,1.21874e+09,SW5_37,278,47.4487,430,7
42165,0,277.236,1.05661e+09,CPU7_43,278,409.312,1224,146
39454,0,46.5172,1.61593e+09,SW3_11,278,47.8638,684,16
10467,0,46.5199,1.82705e+09,SW6_50,278,48.3466,523,13
18895,0,277.246,8.46773e+08,CPU5_1680,278,371.332,2719,102
37330,0,46.5211,7.44191e+08,SW4_3,278,47.1856,744,5
2591,0,277.246,1.70318e+09,CPU5_1528,278,466.488,1246,102
1194,0,46.5233,9.95987e+08,SW6_17,278,47.5191,587,13
25163,0,277.368,1.93265e+09,CPU5_714,278,492.107,2289,102
5135,0,277.385,1.14795e+09,CPU5_869,278,404.935,1418,102
14588,0,277.425,1.59443e+09,CPU5_1335,278,454.584,2597,102
21187,0,277.571,5.03982e+08,CPU5_172,278,333.569,2619,102
21847,0,277.586,2.04334e+09,CPU5_538,278,504.624,1094,102
47215,0,277.601,1.01882e+09,CPU2_514,278,390.803,1246,50
48447,0,46.5272,1.20361e+09,SW6_24,278,47.7305,521,13
28376,0,277.604,2.33127e+08,CPU5_1232,278,303.507,1364,102
37003,0,277.62,7.19229e+08,CPU5_42,278,357.534,2419,102
40297,0,46.5274,1.11564e+08,SW6_54,278,46.6389,455,13
10705,0,277.624,2.87304e+08,CPU2_754,278,309.546,2802,50
2833,0,46.5319,1.36795e+09,SW6_48,278,47.8995,334,13
46135,0,277.641,5.70895e+08,CPU5_934,278,341.073,3194,102
42263,0,277.65,1.91668e+08,CPU3_1171,278,467.42,2567,98
46217,0,277.708,1.75232e+09,CPU5_1023,278,472.411,1779,102
27683,0,277.777,1.04724e+09,CPU2_596,278,394.137,2497,50
116,0,277.79,1.60404e+09,CPU7_835,278,478.294,1442,146
8049,0,277.796,2.12502e+09,CPU5_254,278,513.909,1503,102
31662,0,277.823,1.24836e+09,CPU6_1310,278,1392.43,1505,122
17187,0,277.85,1.85672e+09,CPU5_191,278,484.152,1618,102
23921,0,46.5489,1.19648e+09,SW5_9,278,47.4693,583,7
20805,0,277.853,4.30438e+07,CPU2_386,278,282.636,1921,50
22398,0,277.863,2.07231e+09,CPU5_1601,278,508.12,2031,102
36724,0,46.549,1.00396e+09,SW6_8,278,47.5528,264,13
19078,0,277.877,4.17343e+08,CPU7_1153,278,330.045,2629,146
27674,0,46.5501,2.01999e+08,SW5_29,278,46.7054,293,7
27236,0,46.5614,1.94587e+09,SW6_43,278,48.5068,417,13
15565,0,277.881,1.05772e+09,CPU5_527,278,395.405,1659,102
41000,0,277.894,1.04983e+09,CPU7_882,278,409.122,2049,146
8438,0,277.951,1.38867e+09,CPU7_510,278,451.535,1897,146
15769,0,277.982,3.03505e+08,CPU2_779,278,311.705,1773,50
44616,0,277.995,1.8678e+09,CPU6_1745,278,1945.68,3196,122
20720,0,0,1.02283e+09,PastDeadline,278,null,1332,null
18521,0,46.5628,3.08132e+08,SW5_34,278,46.7999,439,7
40895,0,0,5.92049e+08,PastDeadline,278,null,2876,null
28125,0,0,7.50777e+08,PastDeadline,278,null,1238,null
22541,0,46.5744,1.03435e+09,SW5_20,278,47.3701,619,7
36024,0,0,4.1257e+08,PastDeadline,278,null,1694,null
37201,0,46.5806,1.99336e+09,SW4_20,278,48.3604,616,5
34184,0,0,1.42965e+09,PastDeadline,278,null,1762,null
17548,0,46.5678,4.35599e+08,SW2_16,278,46.9638,189,4
38861,0,0,2.12985e+09,PastDeadline,278,null,1294,null
14254,0,0,3.25648e+08,PastDeadline,278,null,2425,null
23651,0,46.5825,7.79116e+08,SW6_45,278,47.3615,160,13
24950,0,0,1.91408e+09,PastDeadline,278,null,1634,null
49819,0,0,1.34144e+09,PastDeadline,278,null,1651,null
18478,0,46.5874,2.11575e+09,SW5_22,278,48.2149,103,7
15869,0,0,8.05127e+08,PastDeadline,278,null,1945,null
9732,0,0,1.79689e+08,PastDeadline,278,null,1970,null
19883,0,0,1.03984e+09,PastDeadline,278,null,2629,null
41697,0,0,1.01434e+09,PastDeadline,278,null,2584,null
16618,0,0,1.50503e+09,PastDeadline,278,null,2394,null
22104,0,0,1.67026e+07,PastDeadline,278,null,1133,null
43035,0,0,2.13873e+09,PastDeadline,278,null,1119,null
8237,0,0,5.779e+08,PastDeadline,278,null,1629,null
46983,0,0,2.05008e+09,PastDeadline,278,null,1711,null
7978,0,0,1.22687e+09,PastDeadline,278,null,2741,null
3199,0,0,8.32684e+08,PastDeadline,278,null,2893,null
19822,0,0,2.69573e+08,PastDeadline,278,null,1470,null
43406,0,0,3.75377e+08,PastDeadline,278,null,1402,null
28209,0,0,7.65076e+08,PastDeadline,278,null,1567,null
4238,0,0,2.03864e+09,PastDeadline,278,null,2586,null
46895,0,0,4.81794e+08,PastDeadline,278,null,3015,null
15818,0,0,1.56467e+09,PastDeadline,278,null,2780,null
16320,0,0,1.31301e+09,PastDeadline,278,null,1362,null
9849,0,0,9.96049e+08,PastDeadline,278,null,2833,null
9302,0,0,3.69244e+08,PastDeadline,278,null,1390,null
13230,0,0,9.31192e+07,PastDeadline,278,null,2564,null
36655,0,0,2.10137e+09,PastDeadline,278,null,1256,null
42815,0,46.5922,6.78456e+08,SW6_7,278,47.2705,235,13
16622,0,46.6065,5.527e+08,SW4_30,278,47.1,918,5
1713,0,46.5991,5.17403e+08,SW2_12,278,47.0694,460,4
16163,0,0,1.42308e+09,PastDeadline,278,null,1824,null
8152,0,46.6047,1.0362e+09,SW2_14,278,47.5467,468,4
46034,0,0,1.10856e+09,PastDeadline,278,null,2620,null
44398,0,0,1.77914e+09,PastDeadline,278,null,2563,null
20591,0,0,6.26406e+08,PastDeadline,278,null,2551,null
19636,0,0,1.60628e+09,PastDeadline,278,null,2285,null
